onset,time,hcom_velocity,hcom_acceleration,hip_angle,knee_angle,hip_torque,knee_torque
1,4.155,1.01790673,2.31838954,31.26393045,7.36152881,-0.4503702531782946,0.3451467368992248
1,4.16,1.02689388,2.29360082,31.23769335,7.75691082,-0.45001472620155036,0.3161912457364341
1,4.165,1.03543624,2.25390497,31.20786672,8.16167884,-0.4413197254263566,0.28214419023255816
1,4.17,1.04349243,2.19943221,31.17648221,8.57363985,-0.4296788111627907,0.24806621224806202
1,4.175,1.05102184,2.13064624,31.14191204,8.99266936,-0.4198502262015504,0.21788148620155037
1,4.18,1.05798504,2.04812665,31.10429229,9.41626549,-0.4157538387596899,0.19411169705426357
1,4.185,1.06434435,1.952342,31.06231669,9.84275381,-0.4200166462015504,0.17797783581395346
1,4.19,1.07006397,1.84348465,31.04410733,10.28834376,-0.43436267937984496,0.16976144899224807
1,4.195,1.07511089,1.72142349,30.99960421,10.71659183,-0.4593796790697674,0.1688453906976744
1,4.2,1.07945802,1.58579355,30.95195382,11.144181,-0.4947252353488372,0.1741565114728682
1,4.205,1.0830885,1.43619888,30.90002299,11.5679546,-0.539435247131783,0.1843597189147287
1,4.21,1.08599251,1.27247311,30.87461726,11.99240366,-0.5920829114728682,0.1979901
1,4.215,1.08816753,1.09493922,30.78114048,12.39581498,-0.6507955883720931,0.21353936155038758
1,4.22,1.08962081,0.90462344,30.74612623,12.80786472,-0.7135182930232559,0.22956780604651164
1,4.225,1.0903703,0.70339629,30.67328787,13.20057032,-0.7780882931782945,0.2447627618604651
1,4.23,1.09044532,0.49403069,30.53523249,13.56044782,-0.8423856486821706,0.2580157218604651
1,4.235,1.08988709,0.28016999,30.50063873,13.94428903,-0.9045163493023256,0.26850419736434106
1,4.24,1.08874915,0.06620024,30.40355553,14.29465329,-0.9627939263565892,0.27570505782945737
1,4.245,1.08709733,-0.14297512,30.29986379,14.62757021,-1.015919172868217,0.2794368925581395
1,4.25,1.08500942,-0.3422528,30.19869083,14.93707747,-1.0629340091472868,0.2798152106976744
1,4.255,1.08257412,-0.52671434,30.06268388,15.23785467,-1.1032321155038758,0.2772010925581396
1,4.26,1.07988972,-0.69150561,29.94257354,15.51130029,-1.1368793555038759,0.27234976992248067
1,4.265,1.07706198,-0.8348663,29.80357692,15.7700907,-1.1622908001550387,0.26501460232558144
1,4.27,1.07420159,-0.95312105,29.64130386,16.00699514,-1.1807379088372092,0.25650171023255813
1,4.275,1.07142137,-1.04611594,29.4755448,16.22466749,-1.1917089610852711,0.24697027162790697
1,4.28,1.06883307,-1.11452476,29.29952324,16.41861365,-1.1951624173643411,0.23670873395348838
1,4.285,1.06654404,-1.16018931,29.11919059,16.59229921,-1.191124230852713,0.2258846423255814
1,4.29,1.06465367,-1.18584889,28.92367844,16.74365452,-1.1796932396899225,0.21455153348837208
1,4.295,1.06324911,-1.19483822,28.71054275,16.87388967,-1.1610637302325582,0.20266922744186047
1,4.3,1.0623894,-1.19078152,28.49122865,16.98226387,-1.135613151472868,0.19016277286821706
1,4.305,1.06212351,-1.17729777,28.2714089,17.0760722,-1.1038752454263565,0.176934731627907
1,4.31,1.06248481,-1.15773336,28.0017547,17.1341812,-1.0665973400000002,0.1629165657364341
